PC1,PC2,PC3
-0.872176,1.282478,-0.712648
-0.915590,1.294189,-0.727697
-0.945436,1.270454,-0.758271
-1.034691,1.196599,-0.848873
-1.061401,1.164977,-0.876302
-1.060191,1.137997,-0.902942
-1.099418,1.092443,-0.938488
-1.133181,1.030035,-0.973492
-1.167267,0.966162,-0.996584
-1.202260,0.927707,-1.019952
-1.197202,0.892369,-1.043689
1.310512,1.526091,-0.045880
-1.270783,0.647094,-1.106056
-1.313141,0.602218,-1.155155
2.753682,-1.118870,0.041684
1.155777,0.373126,-0.548508
0.980225,1.745552,-0.576215
1.497125,-0.351571,-1.032220
1.559930,0.293518,-0.670398
0.696689,1.189310,0.811462
1.591982,1.285367,-0.301717
-0.307308,0.263773,-1.332467
0.932035,0.618826,0.989599
0.038095,1.562534,0.183535
-0.147073,1.408174,-0.004605
-0.749379,-0.409652,-1.382000
-0.835119,-0.445656,-1.358209
-0.782517,-0.427016,-1.371927
-0.914554,1.252189,-0.773914
-0.960171,1.218185,-0.820446
-1.004609,1.180725,-0.865361
-1.150582,0.933037,-1.015122
2.781636,-1.516393,-0.089161
0.276508,0.702079,-0.569757
1.004436,1.224600,-0.743594
1.410445,1.088235,-0.597982
-0.792278,1.119953,-0.803420
0.876856,-0.643599,0.429537
0.210849,1.576474,0.289573
0.171063,1.570205,0.245806
0.122562,1.542655,0.196787
0.070464,1.538709,0.139766
0.026581,1.550868,0.124656
-0.007380,1.536601,0.090471
-0.052976,1.502691,0.044087
-0.078512,1.468269,0.018167
-0.073337,1.432725,-0.005875
-0.111737,1.408486,-0.039908
-0.141047,1.406758,-0.069438
-0.164755,1.391905,-0.093468
-0.180359,1.356118,-0.109452
-0.199758,1.307022,-0.129742
-0.232632,1.242981,-0.163413
-0.280248,1.213057,-0.211398
-0.333216,1.210171,-0.269004
-0.372094,1.212203,-0.279853
-0.398880,1.194334,-0.326071
-0.443337,1.172340,-0.375711
-0.486045,1.135141,-0.414439
-0.546809,1.111445,-0.466417
0.813378,0.400714,-0.400782
0.467154,0.319895,-0.557960
-0.784928,1.258614,-0.680309
-0.821285,1.230585,-0.728406
-0.866488,1.205747,-0.791382
-0.906896,1.175092,-0.837631
-0.952400,1.140216,-0.883580
-0.996058,1.100962,-0.927728
-1.035385,1.052275,-0.967976
-1.081039,1.013732,-0.990614
-1.061373,0.973259,-1.006649
-1.095318,0.909515,-1.030414
-1.131703,0.850647,-1.055609
-1.171724,0.801187,-1.084698
1.204034,0.953051,-0.752184
-1.178596,0.690021,-1.123986
-1.217184,0.629490,-1.158464
-1.271184,0.590685,-1.182949
0.508371,2.010416,-0.229339
1.032845,0.907418,0.637353
-0.110153,1.428660,0.599601
-0.489257,0.427352,-1.311852
-0.611322,-1.412433,-0.726638
-1.151351,-0.088161,-1.335854
-0.494451,-0.110129,-1.436526
0.338932,-0.089081,-0.832164
0.820402,-0.136449,-0.286161
1.791514,0.577308,-0.204027
1.116464,0.714104,-0.664203
1.636751,0.564277,0.304591
0.024979,1.516521,0.075218
-0.019397,1.479226,0.030265
-0.362368,1.198124,-0.317551
-0.476613,1.089196,-0.433756
-0.500099,1.079492,-0.454387
-0.955356,0.876426,-1.005097
1.260963,1.528440,0.019443
-0.925843,1.027509,-0.945339
-0.738801,1.207351,-0.684334
-0.779652,1.193280,-0.732880
-0.816296,1.178100,-0.770661
-1.112061,0.810615,-1.071981
-1.152737,0.760416,-1.100249
-1.244682,0.568312,-1.207003
-0.461402,0.456140,-1.283407
1.058192,1.219628,0.466576
-0.580675,-0.144765,-1.442041
2.110954,-0.580259,0.218265
-0.793259,-0.953674,-1.145545
0.677341,-0.711398,0.680144
1.195662,-0.037335,0.534642
0.769546,0.281666,-0.378902
0.292312,1.543684,0.246112
0.220123,1.551790,0.204515
0.175789,1.529985,0.155064
0.123713,1.510209,0.102776
0.072868,1.487941,0.051585
0.027125,1.454235,0.004963
-0.017955,1.418112,-0.040599
-0.067244,1.391747,-0.089991
-0.113757,1.360088,-0.137453
-0.147697,1.297530,-0.172337
-0.184410,1.241879,-0.209722
-0.225765,1.197847,-0.252036
-0.281616,1.186082,-0.307609
-0.331510,1.177315,-0.362531
-0.372321,1.182720,-0.374831
-0.404293,1.163801,-0.407027
-0.426625,1.102508,-0.454223
-0.472930,1.088958,-0.477281
-0.481003,1.092910,-0.507128
-0.514251,1.072052,-0.543785
-1.627314,-0.511226,-0.853375
0.293419,0.470879,-0.621357
-1.674910,-0.481421,-0.838561
1.039299,1.726379,0.200175
1.098477,0.393422,-0.496490
2.391108,-1.067456,-0.060119
-1.002373,0.935425,-1.007966
-1.014134,0.827933,-1.043891
-1.055070,0.783127,-1.086319
-1.092216,0.730778,-1.125495
-1.126767,0.674353,-1.156689
-1.164825,0.637053,-1.176420
-1.163779,0.611443,-1.203859
-1.182093,0.553208,-1.234752
-0.416217,0.660592,-1.137582
0.395320,0.817143,-0.438406
1.459098,0.006089,0.122236
0.975904,1.874619,-0.480433
1.867840,0.355390,-0.185831
-0.073613,0.204942,-1.215403
-0.325067,-0.130277,-1.380233
1.260461,1.115966,-0.705653
0.795984,0.314032,-0.372570
1.648098,0.962427,-0.366865
2.205006,-0.572091,0.186232
0.274317,1.536556,0.198566
-0.373285,1.146622,-0.423480
-0.561277,1.051940,-0.588677
1.630783,1.191052,-0.304309
1.559511,0.645292,-0.479374
0.920198,1.357268,0.367426
1.207301,1.385465,0.344450
2.752675,-1.620885,0.078799
0.824891,1.185836,0.636073
2.275164,-0.231426,-0.006412
0.071173,1.071735,0.968579
1.959932,-0.356568,-0.225291
1.543107,-1.239367,-1.169592
0.830035,0.926287,0.929003
-1.125349,0.647468,-1.183847
2.772009,-1.199952,0.041104
-0.372604,1.140360,0.665092
-0.764119,-0.676601,-1.279288
0.717998,-0.667242,0.723045
-0.729697,1.041212,-0.793244
0.786599,-0.272778,-0.249765
0.309677,1.508196,0.160601
0.221798,1.518348,0.111070
0.189049,1.496148,0.049773
0.139940,1.470037,0.000167
0.091155,1.443172,-0.049178
0.051060,1.395743,-0.090268
0.011197,1.347811,-0.130973
-0.046197,1.317688,-0.174938
-0.079032,1.276290,-0.222482
-0.120747,1.230912,-0.259047
-0.183620,1.182028,-0.280847
-0.220551,1.154953,-0.341817
-0.264642,1.132069,-0.404116
-0.310588,1.111461,-0.456391
-0.366827,1.091795,-0.498976
-0.436535,1.091021,-0.535052
-0.472227,1.059699,-0.583311
-0.505263,1.040074,-0.604261
-0.500366,1.006118,-0.629175
-0.540821,0.977426,-0.670666
-0.575896,0.972187,-0.677972
-0.606596,0.956939,-0.712924
-0.650549,0.943492,-0.758350
-0.741379,0.982662,-0.834547
-0.078151,1.473486,0.554420
1.354139,0.674851,0.612641
1.097136,0.610733,-0.582307
-0.834270,0.803627,-0.960125
-0.884193,0.772781,-1.009023
-0.918457,0.757063,-1.066547
-0.968852,0.779394,-1.070504
-1.002399,0.754899,-1.123632
-1.038646,0.719123,-1.160977
-1.073246,0.680044,-1.181448
-1.072279,0.649155,-1.205656
-1.096872,0.591233,-1.234931
-0.415814,0.490263,-1.236800
1.916718,0.001705,0.059159
1.473211,0.027261,0.209050
1.195962,0.232198,0.712177
1.583640,-0.781376,-0.980874
1.147264,0.013572,0.778357
0.372656,1.859836,-0.172456
1.915269,-0.120360,-0.273976
1.258778,1.622228,-0.480876
0.429324,1.485530,0.273346
0.357717,1.506642,0.217859
0.270144,1.500577,0.095426
-0.138361,1.160528,-0.307735
-0.406172,1.075433,-0.552027
-0.439981,1.061070,-0.586355
-0.575529,0.930040,-0.732739
1.344028,1.001805,-0.663551
-0.625285,0.905430,-0.774006
-0.662986,0.864922,-0.824903
0.871191,1.131205,0.651263
-0.746298,0.800027,-0.912460
-0.786923,0.820877,-0.922052
-0.963491,0.751530,-1.112346
-1.035165,0.687922,-1.186570
-0.458282,0.617690,-1.179895
-1.278982,-0.436007,-1.195488
1.507289,1.074714,0.182353
1.255478,0.864651,-0.724129
1.165701,-0.274305,-0.979500
-0.112932,0.157084,-1.259944
0.407686,1.487812,0.220396
0.008771,1.291479,-0.181853
-0.099266,1.190133,-0.291893
-0.170251,1.121412,-0.363635
-0.205464,1.109370,-0.398791
-0.313123,1.055583,-0.535527
-0.343753,1.040993,-0.585164
-0.386536,1.023500,-0.628132
-0.431684,0.987822,-0.673798
-0.475781,0.950131,-0.718823
-0.524066,0.926663,-0.768446
1.690270,0.850167,-0.327967
-0.572688,0.893974,-0.816451
-0.619312,0.865168,-0.865957
-0.666379,0.835446,-0.908273
1.499540,1.170262,0.113071
-0.712209,0.792507,-0.962132
-0.748879,0.740775,-0.994292
-0.782051,0.688674,-1.034018
-0.848433,0.723524,-1.044050
-0.886540,0.706715,-1.098568
-0.923298,0.693506,-1.143648
-0.968403,0.659467,-1.189589
-1.005565,0.606153,-1.228003
-1.213104,-0.758014,-1.057142
-0.489309,-1.078062,-1.087495
0.443728,1.908854,-0.351699
0.867049,1.176647,0.497732
1.830390,-0.175205,-0.229595
1.641874,0.008815,-0.200513
-0.045734,0.280482,-1.165527
0.277700,0.441864,-0.652726
1.447499,1.390644,-0.442123
0.486575,1.471927,0.232917
0.432576,1.474942,0.178614
0.369753,1.469063,0.123102
0.322318,1.465223,0.063635
0.266925,1.452911,0.008510
0.230089,1.423994,-0.040847
0.192027,1.435625,-0.042829
0.152271,1.411488,-0.083411
0.117589,1.374983,-0.118845
0.132547,1.346290,-0.139939
0.091147,1.299789,-0.170373
0.045921,1.264104,-0.215951
-0.024450,1.260084,-0.262820
-0.054138,1.234841,-0.292847
-0.047015,1.194992,-0.315369
-0.074423,1.122019,-0.339886
-0.119101,1.085816,-0.384678
-0.173311,1.071776,-0.439049
-0.246124,1.071291,-0.487035
-0.704597,0.806778,-0.957001
-0.812786,0.648121,-1.087400
-1.004509,0.514584,-1.266299
0.294942,0.808690,-0.525563
-1.146426,-0.609079,-1.187950
1.203171,0.131992,-0.311956
0.856819,-0.318364,1.056407
0.850892,-0.366292,1.021741
0.408679,1.455300,0.126097
0.185452,1.389699,-0.098135
0.006126,1.243927,-0.279824
-0.211850,1.047908,-0.501279
-0.263095,1.024559,-0.551760
-0.660991,0.827111,-0.952912
-0.862470,0.633724,-1.154583
-0.907091,0.598394,-1.200083
-0.945702,0.548996,-1.240474
-0.547896,0.351483,-1.349350
-1.044493,0.341746,-1.305917
1.666446,1.249343,-0.171796
-0.926302,-1.285875,-0.811489
-0.997259,-0.819502,-1.151386
0.414074,1.305096,-0.130853
0.375727,1.250919,-0.172066
1.786276,0.056194,-0.277519
0.618094,0.437843,-0.459189
1.468666,0.364459,0.537880
2.759895,-1.544596,0.099654
0.837294,-0.690960,0.387716
0.475061,1.470803,0.126449
0.439839,1.439095,0.081141
0.370767,1.435468,0.040299
0.333697,1.408049,-0.020434
0.286101,1.378157,-0.068450
0.238451,1.349082,-0.116989
0.192697,1.315409,-0.163823
0.153792,1.265546,-0.204035
0.105040,1.237830,-0.252585
0.055757,1.211670,-0.302230
0.016495,1.162535,-0.343587
-0.021433,1.105201,-0.359351
-0.006378,1.077180,-0.380240
-0.047826,1.046158,-0.414407
-0.086064,1.046285,-0.424121
-0.114693,1.031127,-0.471453
-0.160301,1.011424,-0.522032
-0.211820,0.990583,-0.573657
-0.260781,0.986698,-0.622025
-0.323086,0.986503,-0.660223
-0.357591,0.953380,-0.718652
-0.405797,0.925085,-0.767409
-0.460976,0.912387,-0.822420
-0.509866,0.885428,-0.871675
-0.561901,0.865871,-0.923808
-0.606029,0.828158,-0.968404
-0.649791,0.782198,-1.006937
-0.681681,0.723498,-1.046436
-0.715510,0.662209,-1.082880
-0.754592,0.608505,-1.109511
-0.813028,0.575910,-1.155100
-0.865468,0.556664,-1.206943
-0.904642,0.508787,-1.248001
-0.953068,0.464780,-1.277977
-0.917499,0.420215,-1.288924
-0.959501,0.371553,-1.311058
-0.994508,0.306795,-1.338234
1.481205,-0.084331,-1.041356
-0.753389,-1.185829,-0.981504
0.332903,1.209363,-0.204977
0.348281,1.180677,-0.226323
0.080247,0.558256,-0.826257
1.301487,-0.029203,-0.017370
0.781374,-0.699208,0.568092
1.753536,-1.090829,-1.227818
1.409593,-0.284552,-0.614721
-0.033981,-1.338053,-0.542440
0.401396,1.419893,0.023088
-0.072926,1.025512,-0.459154
-0.289311,0.964104,-0.674812
-0.741500,0.584442,-1.132375
-0.772717,0.538977,-1.164142
-0.822982,0.514055,-1.213790
-0.863434,0.468609,-1.255680
-0.984838,-1.114739,-0.951999
-1.301827,-0.668168,-1.043820
0.314421,1.141707,-0.261038
1.524306,0.758398,0.427448
0.321437,-1.222715,-0.186330
1.503912,0.016853,0.069661
1.662616,-0.567997,-0.884200
1.406996,-0.013972,0.071286
1.323757,-0.023203,0.277763
-0.010986,-1.357665,-0.447460
0.368757,-1.196254,-0.157769
0.271544,1.100924,-0.304281
1.490686,-0.508472,-0.757236
1.229154,-0.030374,0.383443
0.462413,1.459012,0.041897
0.431638,1.413273,-0.009967
0.390825,1.371758,-0.049872
0.356016,1.326943,-0.094647
0.311774,1.289043,-0.139955
0.267732,1.251608,-0.185303
0.221550,1.218407,-0.231990
0.181052,1.187121,-0.277895
0.138558,1.196181,-0.291283
0.116250,1.177889,-0.314104
0.135658,1.139939,-0.331982
0.088270,1.107278,-0.368471
0.052748,1.048791,-0.405004
0.011420,1.003915,-0.446316
-0.037639,0.978182,-0.495979
-0.087498,0.952771,-0.545665
-0.124737,0.925248,-0.595577
-0.166306,0.945860,-0.601170
-0.200045,0.940610,-0.650074
-0.239073,0.930847,-0.696802
-0.293238,0.914791,-0.750280
-0.333995,0.894057,-0.802811
-0.371756,0.904845,-0.804562
-0.401232,0.883918,-0.857915
-0.453255,0.863541,-0.909763
-0.501921,0.836049,-0.958479
-0.546549,0.799257,-1.003590
-0.589883,0.760357,-1.048129
-0.632634,0.719737,-1.091699
-0.675422,0.658068,-1.128450
-0.696834,0.586435,-1.161274
-0.728280,0.519380,-1.191690
-0.773727,0.483835,-1.237371
-0.813840,0.436946,-1.278671
-0.854340,0.388091,-1.307844
-0.887134,0.345103,-1.330325
-0.870555,0.307585,-1.351474
-0.903491,0.253791,-1.378655
-1.168919,0.113775,-1.330968
2.295768,-0.979406,-0.042353
-0.291847,-1.516734,-0.529795
1.407065,-0.005554,-0.432796
0.509449,-1.006591,0.385119
0.444319,1.644745,0.011928
0.817535,-0.703273,0.298057
0.646301,-0.775315,0.643773
1.433534,-0.077716,-0.490001
1.487597,0.061028,-0.418288
0.941145,-0.307778,0.925508
1.024602,0.093118,1.037163
0.228715,1.059341,-0.347400
-0.159411,0.914700,-0.642091
-0.834146,0.347673,-1.324970
1.307534,1.442038,0.053069
-0.981903,-0.308332,-1.372270
0.535148,-0.957803,0.425844
1.188470,0.004171,0.626855
0.174222,-1.261105,-0.362739
1.459774,-0.015395,-0.455376
1.510442,-0.580325,-0.816454
0.491900,-1.036650,0.433656
0.611847,2.014226,-0.314477
0.276413,1.173817,-0.249359
0.234795,1.131922,-0.293471
0.190863,1.093600,-0.338249
0.146177,1.055969,-0.382947
0.104636,1.012076,-0.425874
0.003056,0.921459,-0.529043
-0.030077,0.903492,-0.561555
-0.081339,0.881472,-0.612555
0.725874,-0.710764,0.631972
0.770601,-0.674666,0.677635
0.825583,-0.635078,0.715621
0.866785,-0.589469,0.752954
0.404099,-1.152388,-0.114418
1.648611,0.327557,0.242534
0.650323,-0.810970,0.549901
0.689849,-0.764127,0.592073
-1.673931,1.228748,0.359290
-1.690093,1.197882,0.373834
1.308872,-0.041642,0.071506
1.519012,0.191322,0.387005
0.923013,-0.154657,1.114552
0.879360,-0.284377,1.053476
0.710026,-0.595865,0.910387
1.458659,-0.780121,-0.979176
-1.833500,0.881650,0.196654
0.625351,-0.678144,0.822291
1.585068,0.105834,0.154274
0.444846,1.433404,-0.280326
-0.776432,0.044198,-1.445250
0.855059,0.542213,-0.465929
1.448987,-0.557750,-0.800281
1.437780,0.280887,0.510469
1.585736,-0.628272,-0.869953
1.486301,-0.980455,-1.082630
1.515948,0.127365,-0.396298
1.383051,1.144620,-0.609284
-2.037483,0.549934,-0.037524
-2.047019,0.521515,-0.067426
-2.073305,0.418400,-0.099514
-2.073229,0.340689,-0.069915
0.417599,1.112213,-0.335867
-1.163506,-0.005786,-1.335967
-1.077204,0.284395,-1.322196
-1.089677,0.159665,-1.346509
2.834429,-1.196622,0.025625
0.982646,-0.311139,0.858031
1.276087,-0.056601,0.225372
0.268703,-1.238939,-0.242353
1.181980,-0.100594,0.507192
-1.146547,1.326034,0.941309
-0.713300,0.014365,-1.446524
-1.608754,1.318978,0.436140
-1.649608,1.275445,0.393472
0.666983,-0.635679,0.865852
-1.708503,1.136229,0.329668
-1.735711,1.072930,0.298453
-1.755044,1.031104,0.264501
-1.771394,1.001082,0.265370
0.748061,-0.545729,0.951607
-1.801167,0.941177,0.228589
-1.783379,0.877719,0.136570
-1.808044,0.836248,0.120568
0.406720,1.719632,-0.317853
0.790761,1.203526,-0.543490
-1.925807,0.659593,0.003153
0.125785,-1.308516,-0.285056
-1.963290,0.608852,-0.036914
-1.992447,0.562027,-0.084291
-2.017564,0.521645,-0.118193
-2.041990,0.493010,-0.117742
-2.051163,0.434668,-0.152374
-2.064537,0.370208,-0.165345
1.367978,-0.654857,-1.108704
0.500697,1.120803,-0.439874
1.662277,-0.822819,-1.298856
2.033349,-0.694473,0.025660
-1.369183,0.336019,-1.220557
0.881516,-0.502988,0.823820
0.872036,-0.461780,0.847888
1.226504,0.394167,-0.667694
-1.900017,0.762195,0.134293
0.533501,1.699613,0.124149
0.898859,-0.541681,0.778647
0.462452,0.997029,-0.389013
1.726176,-0.974908,-1.354539
0.560865,1.000275,-0.482121
0.500320,1.260260,-0.436919
0.180160,0.201168,-0.960499
1.552825,-0.536428,-0.784727
-1.075670,1.455249,0.970729
-1.118483,1.403470,0.926160
-1.153035,1.341059,0.881812
-1.177575,1.291691,0.855628
-1.188920,1.261620,0.826825
-1.210472,1.216664,0.827754
0.266865,-1.509467,0.087054
-1.559362,1.331025,0.385309
-1.608284,1.282233,0.344891
-1.635651,1.231759,0.319967
-1.639908,1.201814,0.296918
-1.663377,1.147213,0.276093
-1.690588,1.079543,0.241780
-1.708375,1.033771,0.219241
-1.722572,1.000766,0.201478
-1.746872,0.945907,0.170956
1.660588,-1.019829,-1.308370
-1.291116,0.270744,-1.272553
-2.000063,-0.003157,-0.099933
-2.000963,-0.050480,-0.147942
0.775009,-0.475778,0.971030
1.442196,0.117593,0.402838
1.123484,-0.282160,0.542262
-1.083684,-1.127533,-0.864466
0.556856,1.247319,-0.468080
0.848221,-0.551524,0.843015
2.692999,-1.610128,0.112383
0.210607,-1.250269,-0.288519
1.403346,-0.126573,-0.516875
-0.915224,0.136675,-1.413395
1.973600,0.005111,0.001770
0.921257,1.003383,-0.632076
0.926048,1.195427,-0.638884
0.711788,1.673265,-0.476644
0.697774,1.038352,-0.541306
0.873916,1.451322,0.339085
-0.924979,0.189158,-1.400814
1.572638,1.273822,-0.342080
1.408171,-0.793984,-1.160438
1.473082,-0.526490,-1.070685
0.965921,1.145322,-0.695485
-1.338085,0.523775,-1.181600
-0.720373,-1.560311,-0.536618
-1.953261,0.566622,-0.128232
-1.981629,0.524816,-0.167630
-1.998774,0.494382,-0.188799
-2.012993,0.445386,-0.207172
-2.024634,0.377346,-0.223305
-2.032690,0.321623,-0.235019
-2.035612,0.252081,-0.235622
-2.024129,0.168487,-0.229436
-1.206619,0.363813,-1.275402
-1.284892,-0.002310,-1.282165
-2.004724,0.050915,-0.224566
-1.997910,-0.033468,-0.197510
1.171420,-0.435954,-1.070026
1.527867,-0.950176,-1.236835
0.372497,1.759704,-0.243490
0.767050,-0.639925,0.771480
0.906079,-0.405894,0.881206
0.612007,-0.860154,0.508620
1.642092,-0.641468,-0.914360
0.915265,1.140298,-0.640442
0.922654,1.516395,-0.622807
-0.679891,0.079743,-1.441668
1.175538,-0.208035,-0.944769
1.197926,0.152694,-0.702893
-1.046959,1.472995,0.924096
-1.066615,1.410863,0.873658
1.481059,0.044984,0.265848
1.583290,-0.524832,-1.171861
1.572659,-0.647654,-1.178207
1.544789,-0.878934,-1.225462
1.454807,-0.225865,-0.970660
1.451565,-0.112432,-0.966191
-0.904164,0.897535,-0.976065
-1.580586,1.240623,0.274802
-1.595186,1.207378,0.256575
-1.616830,1.149996,0.229146
2.156969,-0.787177,-0.085566
0.454388,1.317217,-0.387630
0.447762,1.257744,-0.384317
1.197530,0.092604,-0.723410
0.503699,1.387777,-0.421128
0.448599,1.202358,-0.392250
1.568934,-0.390738,-1.164807
-0.875445,0.063663,-1.434584
0.636468,1.313312,-0.490907
0.427747,1.460763,-0.082747
0.706041,1.804288,-0.476313
1.136305,-0.236468,0.544188
1.128290,-0.087536,0.753405
1.617622,-0.564494,-0.834514
0.534000,-0.927967,0.521406
0.813307,-0.605883,0.818135
1.083718,1.127018,0.517323
-1.336777,-0.143206,-1.232045
0.580650,0.895153,-0.472978
1.557370,-0.775853,-1.201775
0.452230,1.127100,-0.395688
-1.222062,-0.448890,-1.225819
1.421610,-0.400222,-1.015296
1.566548,-0.705352,-1.187929
1.323820,0.161630,-0.794003
0.641108,0.909597,-0.509043
0.673132,0.817996,-0.500787
0.645599,0.779826,-0.480410
-0.853199,-1.499309,-0.556821
1.309521,0.492785,-0.670605
-1.360613,-0.041364,-1.238523
0.392701,1.844180,-0.317022
1.415745,-0.509630,-1.052165
-0.760781,0.141858,-1.422562
1.237158,0.517843,-0.655396
1.510303,-0.296081,-1.043500
1.486801,-0.150839,-1.037274
1.751940,-0.765212,-1.388661
0.960573,1.801925,0.217825
1.574185,-0.474112,-1.156709
1.539074,-0.475552,-1.101235
-1.893430,0.564151,-0.162415
-1.904008,0.536705,-0.184511
-1.934759,0.501619,-0.208783
-1.958840,0.431994,-0.247976
-1.980999,0.372823,-0.264204
-1.983773,0.321152,-0.277517
-1.992266,0.249719,-0.290589
-1.996840,0.190300,-0.298391
-1.996720,0.135317,-0.305818
-1.994996,0.053931,-0.289676
-1.982026,-0.058367,-0.286871
0.609676,1.122725,-0.509403
0.552562,1.124455,-0.479941
0.845436,1.606486,-0.572884
1.513810,-0.211279,-1.083597
1.075534,-0.335698,0.666977
-2.116919,-0.244023,-0.465741
0.902908,-0.218744,1.088019
0.504622,0.850162,1.094873
1.320631,-0.041586,0.178039
0.932954,-0.354776,0.912241
-1.379133,0.213854,-1.242177
0.504111,1.765087,-0.403632
0.491262,1.838939,-0.395599
1.440986,-0.023368,-0.970678
1.264314,0.277101,-0.740045
1.679011,-1.097605,-1.314871
1.495605,-0.751674,-1.161976
0.458942,1.382383,-0.370762
1.033435,1.008966,-0.720341
1.020730,1.113583,-0.734055
0.827349,1.132158,-0.565624
1.442027,-0.341602,-0.999258
1.274003,0.180979,-0.804167
1.271646,0.117143,-0.835999
1.239381,0.209647,-0.764381
-1.081800,-0.219700,-1.356041
-1.173388,-0.853444,-1.025957
1.172385,0.946418,0.594725
1.156675,0.180570,-0.353001
1.447700,-0.629308,-1.102546
1.711615,-0.882752,-1.352561
1.063444,0.617999,0.827812
0.396471,1.224358,-0.262960
0.766656,1.789638,-0.515394
0.492052,1.321022,-0.428953
-1.982724,0.011778,-0.314309
0.740507,1.336027,-0.501509
0.478916,1.490272,-0.343577
-2.129075,-0.360535,-0.489409
-2.133016,-0.479135,-0.492798
-2.127478,-0.595253,-0.505356
-2.104479,-0.694214,-0.465985
1.443296,-1.001310,-1.222648
1.426673,-0.704523,-1.128287
0.880186,1.387662,-0.568416
0.470621,1.434439,-0.355463
0.969437,1.414583,-0.678357
1.437399,-0.303534,-0.984439
1.523241,-1.068036,-1.249136
-1.283116,0.387532,-1.244717
0.967970,1.450033,-0.661277
-1.002342,0.216557,-1.376131
0.917679,1.455292,-0.618548
1.088714,0.521257,0.851530
1.219767,0.337092,-0.677843
-0.789055,-1.225241,-0.927196
1.709227,-1.019482,-1.339577
1.377099,-0.856495,-1.182317
1.739678,-1.113458,-1.336825
-1.027212,0.154081,-1.378026
-1.003437,0.084925,-1.391978
-1.872895,0.644097,-0.210335
-1.880323,0.600496,-0.245828
-1.888779,0.538329,-0.265621
-1.900288,0.486749,-0.260719
-1.910169,0.417946,-0.290966
-1.930581,0.332158,-0.314964
-1.947232,0.253326,-0.337648
-1.969497,0.199848,-0.341015
-1.966572,0.156246,-0.367759
-1.974386,0.089126,-0.375824
-1.968972,0.019697,-0.372898
-1.967939,-0.058795,-0.349159
0.579461,1.633730,-0.424782
0.589614,1.544166,-0.419915
-1.031481,0.032578,-1.381833
-2.123443,-0.269992,-0.560547
-2.130831,-0.338140,-0.548750
-2.131715,-0.389330,-0.575731
-2.135805,-0.461333,-0.559660
-2.130945,-0.525194,-0.585136
-2.124451,-0.625471,-0.549456
-1.271449,-0.127302,-1.278318
0.497880,1.203108,-0.437938
-1.038395,0.566728,-1.249066
1.531325,-0.842862,-1.207233
-1.261827,0.780670,-1.082159
-1.002212,-0.041479,-1.391802
-0.949229,1.379002,0.829871
-1.038241,-0.085255,-1.379741
-1.002287,-0.169614,-1.389970
-0.743583,0.216450,-1.404828
0.864850,1.070321,-0.595890
0.781034,1.391683,-0.487141
0.829689,1.260582,-0.530494
1.324196,0.256909,-0.773869
1.534114,-1.008275,-1.248165
0.656398,1.917189,-0.423185
1.233991,-0.632275,-1.126274
1.186444,-0.133830,-0.814364
1.542703,-0.401176,-1.100809
0.566926,1.764292,-0.427374
1.219189,0.113206,-0.781789
0.388654,1.696172,-0.101711
1.168185,-0.495629,-1.078045
1.213340,0.279773,-0.687777
1.660234,-0.757623,-1.296604
1.663628,-0.887373,-1.301858
0.914779,1.594086,-0.618250
-0.935430,0.081164,-1.414490
1.485667,-0.459000,-1.053975
1.494910,-0.239440,-1.025214
1.190398,-0.028711,-0.740771
-0.797729,-0.867463,-1.189283
-1.871320,0.667780,-0.257297
-1.961435,-0.039970,-0.391132
0.572130,1.485233,-0.417550
0.586085,1.448097,-0.434200
-0.708868,0.617367,-1.134311
-2.126829,-0.317711,-0.591581
-2.131022,-0.441201,-0.602363
-2.122257,-0.638176,-0.598157
1.173526,-0.510423,-1.007294
0.174878,-1.175621,-0.688959
-1.159004,0.351956,-1.295099
1.323154,-0.710836,-1.137378
-0.964862,-1.233300,-0.846670
-0.748515,0.272687,-1.382849
0.876822,0.993981,-0.596334
0.784254,1.598058,-0.518835
0.562379,1.368828,-0.455134
1.651455,-0.638387,-1.297278
1.333853,-0.418413,-1.028558
1.410165,-0.097835,-0.911466
1.226111,0.011275,-0.896651
1.336950,-0.028697,-0.884406
1.201357,-0.160324,-0.997182
1.076869,0.195585,-0.327945
1.667933,-1.165749,-1.303478
1.668010,-0.961323,-1.310756
1.128536,0.221423,-0.377572
1.235012,-0.220702,-1.005117
-1.224530,0.254472,-1.300522
1.528792,-0.256170,-1.104834
-1.858480,0.759766,-0.288046
-1.862233,0.695852,-0.319533
-1.870586,0.627699,-0.306998
-1.878493,0.584418,-0.342458
-1.902257,0.521629,-0.376816
-1.906276,0.457182,-0.356595
-1.907976,0.391252,-0.385880
-1.917034,0.324248,-0.374940
-1.916758,0.272181,-0.401338
-1.928825,0.214579,-0.427010
-1.940131,0.174772,-0.424450
-1.950457,0.107449,-0.450442
-1.954603,0.026302,-0.430126
-1.947366,-0.020616,-0.453507
0.441452,1.528992,-0.276444
-1.075629,0.412703,-1.297090
0.505619,1.704499,-0.400149
0.462552,1.634871,-0.352275
1.393783,1.089069,0.411385
1.205157,0.208142,-0.700254
-2.102797,-0.230091,-0.624707
-2.110462,-0.302033,-0.649238
-2.117204,-0.369044,-0.648375
-2.119537,-0.428280,-0.669168
-2.123507,-0.505247,-0.644188
